C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_33_380.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_33_380.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_33_380.jpg,-0.7,1,0,16.95121
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_33_449.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_33_449.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_33_449.jpg,0,1,0,17.61563
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_33_552.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_33_552.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_33_552.jpg,0,1,0,18.50597
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_33_647.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_33_647.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_33_647.jpg,0,1,0,19.62936
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_33_730.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_33_730.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_33_730.jpg,0,1,0,20.43331
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_33_836.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_33_836.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_33_836.jpg,-0.15,1,0,21.34835
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_33_910.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_33_910.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_33_910.jpg,-0.35,1,0,22.10089
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_33_979.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_33_979.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_33_979.jpg,-0.5500001,1,0,22.77558
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_34_091.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_34_091.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_34_091.jpg,-0.8000001,1,0,23.50942
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_34_186.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_34_186.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_34_186.jpg,0,1,0,24.38113
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_34_252.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_34_252.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_34_252.jpg,0,1,0,24.94317
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_34_328.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_34_328.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_34_328.jpg,0,1,0,25.7062
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_34_434.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_34_434.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_34_434.jpg,-0.2,1,0,26.64603
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_34_529.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_34_529.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_34_529.jpg,-0.45,1,0,27.48178
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_34_610.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_34_610.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_34_610.jpg,-0.6500001,1,0,28.03996
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_34_711.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_34_711.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_34_711.jpg,0,1,0,28.8498
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_34_781.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_34_781.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_34_781.jpg,0,1,0,29.5718
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_34_893.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_34_893.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_34_893.jpg,0,1,0,30.1904
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_35_003.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_35_003.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_35_003.jpg,0,1,0,30.19024
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_35_084.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_35_084.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_35_084.jpg,0,1,0,30.19033
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_35_166.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_35_166.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_35_166.jpg,0,1,0,30.19028
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_35_244.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_35_244.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_35_244.jpg,0,1,0,30.19056
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_35_343.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_35_343.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_35_343.jpg,0,1,0,30.19033
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_35_436.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_35_436.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_35_436.jpg,-0.15,1,0,30.18417
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_35_515.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_35_515.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_35_515.jpg,-0.35,1,0,30.16343
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_35_614.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_35_614.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_35_614.jpg,0,1,0,30.18953
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_35_686.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_35_686.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_35_686.jpg,0,1,0,30.18994
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_35_786.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_35_786.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_35_786.jpg,0,1,0,30.19027
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_35_866.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_35_866.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_35_866.jpg,0,1,0,30.19027
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_35_962.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_35_962.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_35_962.jpg,0,1,0,30.19032
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_36_028.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_36_028.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_36_028.jpg,0,1,0,30.19054
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_36_099.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_36_099.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_36_099.jpg,-0.1,1,0,30.18776
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_36_180.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_36_180.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_36_180.jpg,-0.3,1,0,30.16929
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_36_249.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_36_249.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_36_249.jpg,-0.45,1,0,30.15127
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_36_349.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_36_349.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_36_349.jpg,-0.7,1,0,30.12099
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_36_418.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_36_418.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_36_418.jpg,0,1,0,30.18217
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_36_499.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_36_499.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_36_499.jpg,0,1,0,30.18882
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_36_600.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_36_600.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_36_600.jpg,0,1,0,30.19017
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_36_674.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_36_674.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_36_674.jpg,0,1,0,30.19026
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_36_795.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_36_795.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_36_795.jpg,-0.3,1,0,30.17062
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_36_903.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_36_903.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_36_903.jpg,0,1,0,30.18694
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_37_009.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_37_009.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_37_009.jpg,0,1,0,30.18995
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_37_080.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_37_080.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_37_080.jpg,0,1,0,30.18962
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_37_149.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_37_149.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_37_149.jpg,0,1,0,30.19039
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_37_237.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_37_237.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_37_237.jpg,0,1,0,30.19032
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_37_314.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_37_314.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_37_314.jpg,0,1,0,30.19032
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_37_404.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_37_404.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_37_404.jpg,0,1,0,30.19028
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_37_495.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_37_495.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_37_495.jpg,0,1,0,30.19029
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_37_598.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_37_598.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_37_598.jpg,0,0.8632063,0,30.14612
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_37_667.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_37_667.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_37_667.jpg,0,0.6612477,0,30.09441
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_37_736.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_37_736.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_37_736.jpg,0,0.872904,0,30.13813
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_37_812.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_37_812.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_37_812.jpg,0,1,0,30.19099
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_37_894.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_37_894.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_37_894.jpg,0,1,0,30.19032
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_37_972.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_37_972.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_37_972.jpg,-0.05,1,0,30.18904
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_38_049.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_38_049.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_38_049.jpg,-0.25,1,0,30.17478
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_38_126.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_38_126.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_38_126.jpg,-0.45,1,0,30.15149
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_38_199.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_38_199.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_38_199.jpg,0,1,0,30.18832
C:\Users\asus\Desktop\Self Driven Car Data\IMG\center_2019_12_20_11_21_38_284.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\left_2019_12_20_11_21_38_284.jpg,C:\Users\asus\Desktop\Self Driven Car Data\IMG\right_2019_12_20_11_21_38_284.jpg,0,1,0,30.18988
